edge name,provenance
JUN/ATF2 (ACTIVATION) HES1,pid
JUN/ATF2 (ACTIVATION) JUN,pid
JUN/ATF2 (ACTIVATION) IFN-gamma,pid
JUN/ATF2 (ACTIVATION) ATF3,pid
RBPJ/NCoR/HDAC1 (INHIBITION) HES1,pid
Fog1 (INHIBITION) Myb,pid
GATA1 (INHIBITION) Myb,pid
GATA1 (ACTIVATION) GATA1,pid
GATA1 (PART_OF) Myb/GATA1,PathwayCommons
JUN/JUND (ACTIVATION) Myb,pid
JUN/JUND (ACTIVATION) PVT1,pid
E2F4/DP2/p107-p130/HDAC1 (INHIBITION) E2F1,pid
E2F4/DP2/GCN5 (ACTIVATION) E2F1,pid
E2F4/DP2/GCN5 (ACTIVATION) PVT1,pid
E2F6/DP (INHIBITION) E2F1,pid
E2F6/DP (INHIBITION) BRCA1,pid
E2F7-8 (INHIBITION) E2F1,pid
HES1/HEY1-2 (INHIBITION) E2F1,pid
CBP (ACTIVATION) p53,PANTHER
CBP (PART_OF) beta catenin/TCF1/CtBP/CBP/TLE1/AES/SMAD4,PathwayCommons
CBP (PART_OF) CtBP/CBP/TCF1/TLE1/AES,PathwayCommons
CBP (ACTIVATION) KIT,pid
TRAF (ACTIVATION) p53,PANTHER
Complex (HDAC1/MTA) (INHIBITION) p53,PANTHER
Complex (Sin3/HDAC1) (INHIBITION) p53,PANTHER
SMAD2/SMAD2/SMAD4/FOXH1/NKX2-5 (ACTIVATION) MEF2C,pid
LKB1/ER alpha (ACTIVATION) PVT1,pid
TCF3/beta catenin/TERT/BRG1 (ACTIVATION) PVT1,pid
E2/ERA (dimer)/AIB1 (ACTIVATION) NRIP1,pid
E2/ERA (dimer)/AIB1 (ACTIVATION) PVT1,pid
FOXM1C/SP1 (ACTIVATION) PVT1,pid
E2F1-3/DP (ACTIVATION) PVT1,pid
TCF4/beta catenin/JUN/DVL3 (ACTIVATION) PVT1,pid
beta catenin/TCF1/CtBP/CBP/TLE1/AES/SMAD4 (ACTIVATION) PVT1,pid
IKK alpha (ACTIVATION) PVT1,pid
CEBPA/BRM/RB1/E2F4 (INHIBITION) PVT1,pid
SKI/SIN3a/NCoR1/TIF1B/Myb (INHIBITION) PVT1,pid
IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/STAM1-2 (ACTIVATION) PVT1,pid
NICD/YY1 (ACTIVATION) PVT1,pid
CtBP/CBP/TCF1/TLE1/AES (INHIBITION) PVT1,pid
PP2A Heterotrimer (INHIBITION) PVT1,pid
ENO1 (INHIBITION) PVT1,pid
MYCBP (INHIBITION) PVT1,pid
TCF4/beta catenin/TNIK (ACTIVATION) PVT1,pid
NF kappa B1/RelA (ACTIVATION) PVT1,pid
E2F4/DP2/TRRAP (ACTIVATION) PVT1,pid
NFAT1/FOXP3 (INHIBITION) IL2,pid
NFAT1/FOXP3 (ACTIVATION) IL2R alpha,pid
STAT4 (dimer) (INHIBITION) IL2,pid
STAT4 (dimer) (ACTIVATION) IL13,pid
STAT4 (dimer) (ACTIVATION) IFN-gamma,pid
STAT4 (dimer) (ACTIVATION) IRF1,pid
STAT4 (dimer) (PART_OF) STAT4 (dimer)/JUN,PathwayCommons
STAT4 (dimer) (PART_OF) STAT4 (dimer)/JUN/Cbp,PathwayCommons
NFAT1-c-4/ICER1 (INHIBITION) IL2,pid
EGR1_Csda (ACTIVATION) EGR1,PANTHER
JUN/FOS/NFAT1-c-4 (ACTIVATION) IL2,pid
JUN/FOS/NFAT1-c-4 (ACTIVATION) IL13,pid
JUN/FOS/NFAT1-c-4 (ACTIVATION) IL5,pid
PLCgamma1 (ACTIVATION) EGR1,pid
FOXA1 (ACTIVATION) FOXA2,pid
FOXA1 (ACTIVATION) SHH,pid
FOXA1 (ACTIVATION) NRIP1,pid
FOXA1 (ACTIVATION) insulin,pid
JUN/FOS/NFAT1 (ACTIVATION) IL2,pid
IL27/IL27R/JAK2/TYK2 (INHIBITION) IL2,pid
IL27/IL27R/JAK2/TYK2 (ACTIVATION) IFN-gamma,pid
JUNB/Fra1/NFAT1-c-4 (ACTIVATION) IL2,pid
MIM/GLI2A (ACTIVATION) FOXA2,pid
JUN/NFAT1-c-4/p21SNFT (INHIBITION) IL2,pid
NFAT1-c-4/PPARG (INHIBITION) IL2,pid
NFAT1-c-4/PPARG (INHIBITION) IL4,pid
MIM/GLI1 (ACTIVATION) FOXA2,pid
HIF1A/ARNT/Cbp/p300/HDAC7 (ACTIVATION) VEGFA,pid
Sema4a/Plexin-D1 (ACTIVATION) VEGFA,pid
Fra1/USF2 (INHIBITION) HMOX1,pid
Htt (ACTIVATION) BDNF,PANTHER
PKA (INHIBITION) BDNF,PANTHER
FOXA1-2 (ACTIVATION) ALB,pid
IL18/IL18R (ACTIVATION) IL13,pid
IL18/IL18R (ACTIVATION) IFN-gamma,pid
GATA3 (ACTIVATION) IL13,pid
GATA3 (ACTIVATION) IL4,pid
GATA3 (ACTIVATION) IL5,pid
GATA3 (PART_OF) SMAD3/SMAD4/GATA3,PathwayCommons
E2F4/DP2/p107-p130 (INHIBITION) BRCA1,pid
NFAT1 (ACTIVATION) IL4,pid
NFAT1 (ACTIVATION) IFN-gamma,pid
NFAT1 (PART_OF) NFAT1/FOXP3,PathwayCommons
NFAT1 (PART_OF) JUN/FOS/NFAT1,PathwayCommons
NFAT1 (PART_OF) NFAT1/JUN/FOS,PathwayCommons
ETS1 (ACTIVATION) IL5,pid
ETS1 (ACTIVATION) ETS1,pid
ETS1 (ACTIVATION) Ang2,pid
ETS1 (ACTIVATION) Ang1,pid
NFAT1-c-4/MAF/IRF4 (ACTIVATION) IL4,pid
STAT6 (cleaved dimer) (INHIBITION) IL4,pid
Typical PKCs (ACTIVATION) ICAM1,pid
HDAC1 (INHIBITION) IL5,pid
HDAC1 (PART_OF) RBPJ/NCoR/HDAC1,PathwayCommons
HDAC1 (PART_OF) E2F4/DP2/p107-p130/HDAC1,PathwayCommons
HDAC1 (PART_OF) HDAC1/MTA,PathwayCommons
HDAC1 (PART_OF) Sin3/HDAC1,PathwayCommons
HDAC1 (INHIBITION) CDKN1A,CTD
TAp63g (tetramer)/p14ARF (INHIBITION) SHH,pid
TAp63g (tetramer)/p14ARF (INHIBITION) VDR,pid
TAp63g (tetramer)/p14ARF (INHIBITION) CDKN1A,pid
MAF (dimer) (ACTIVATION) IL4,pid
RBPJ/NICD (ACTIVATION) IL4,pid
RBPJ/NICD (ACTIVATION) CDKN1A,pid
SMAD3/SMAD4/GATA3 (ACTIVATION) IL5,pid
Jnk1 (ACTIVATION) JUN,pid
SMAD3/SMAD4/JUN/FOS (ACTIVATION) JUN,pid
JNK1-2-active (ACTIVATION) JUN,pid
Calcineurin A alpha-beta B1 (INHIBITION) FOS,pid
Calcineurin A alpha-beta B1 (INHIBITION) IFN-gamma,pid
Calcineurin A alpha-beta B1 (PART_OF) CaM/Ca2+/Calcineurin A alpha-beta B1,PathwayCommons
TCR/CD3/MHC II/CD4 (ACTIVATION) FOS,pid
TCR/CD3/MHC II/CD4 (ACTIVATION) IFN-gamma,pid
IL12/IL12R/TYK2/JAK2 (ACTIVATION) FOS,pid
IL12/IL12R/TYK2/JAK2 (ACTIVATION) IFN-gamma,pid
IL12/IL12R/TYK2/JAK2 (INHIBITION) EOMES,pid
IL12/IL12R/TYK2/JAK2 (ACTIVATION) FASLG,pid
IL12/IL12R/TYK2/JAK2 (ACTIVATION) IL1RN,pid
IL12/IL12R/TYK2/JAK2 (ACTIVATION) TBX21,pid
RHOA/GTP (ACTIVATION) FOS,pid
JDP2 (INHIBITION) JUN,pid
ERK1-2/ELK1 (ACTIVATION) FOS,pid
LEF1/beta catenin/PITX2 (ACTIVATION) LEF1,pid
TCF1E/beta catenin (ACTIVATION) LEF1,pid
ATF2/JUN/ER alpha (ACTIVATION) ER alpha,pid
ATF2 (dimer)/ER alpha (ACTIVATION) ER alpha,pid
JUN/FOS/ER alpha (ACTIVATION) ER alpha,pid
STAT4 (dimer)/JUN (ACTIVATION) IFN-gamma,pid
Interferon receptor/Type I IFN (ACTIVATION) IFN-gamma,pid
B7 family/CD28 (ACTIVATION) IFN-gamma,pid
JUN/ATF3 (ACTIVATION) IFN-gamma,pid
EOMES (ACTIVATION) IFN-gamma,pid
MYC/Max/PIM1 (ACTIVATION) Fra1,pid
JUN/JUN-FOS (ACTIVATION) Fra1,pid
JUN/JUN-FOS (INHIBITION) PTEN,pid
STAT1 (dimer)/Cbp/p300 (ACTIVATION) IRF1,pid
STAT1 (dimer) (ACTIVATION) IRF1,pid
STAT1 (dimer) (INHIBITION) IL17,pid
STAT1 (dimer) (PART_OF) STAT1 (dimer)/Cbp/p300,PathwayCommons
STAT1 (dimer) (INHIBITION) GATA3,pid
STAT1 (dimer) (ACTIVATION) KIT,pid
STAT1 (dimer) (ACTIVATION) BCL2L1,pid
STAT1 (dimer) (ACTIVATION) TBX21,pid
E2/ERA (ACTIVATION) NRIP1,pid
E2/ERA (ACTIVATION) FOXA1,pid
AIB1 (ACTIVATION) NRIP1,pid
AIB1 (PART_OF) E2/ERA (dimer)/AIB1,PathwayCommons
RXRs/RARs (ACTIVATION) NRIP1,pid
GLI2A (ACTIVATION) PTCH1,pid
GLI2A (PART_OF) MIM/GLI2A,PathwayCommons
GLI2A (ACTIVATION) GLI1,pid
GLI3R (INHIBITION) PTCH1,pid
GLI1 (ACTIVATION) PTCH1,pid
GLI1 (PART_OF) MIM/GLI1,PathwayCommons
ATF2/c-Jun (ACTIVATION) JUN,pid
P53 (ACTIVATION) P73,PANTHER
NFAT1-c-4 (dimer)/EGR1 (ACTIVATION) TNF,pid
PKC theta (ACTIVATION) FASLG,pid
PKC theta (INHIBITION) TNF,pid
RXRs/LXRs/DNA/Oxysterols (ACTIVATION) TNF,pid
E2F1/DP/PCAF (ACTIVATION) P73,pid
STAT1-3 (dimer) (ACTIVATION) IL18,pid
STAT1-3 (dimer) (ACTIVATION) IL12A,pid
STAT1-3 (dimer) (ACTIVATION) TNF,pid
NFAT1-c-4 (dimer)/EGR4 (ACTIVATION) TNF,pid
SP1/3 (ACTIVATION) CA9,pid
NF kappa B1 p50/RelA/I kappa B alpha (ACTIVATION) IL17,pid
JUN/FOS/GATA2 (ACTIVATION) EDN1,pid
GATA2 (PART_OF) JUN/FOS/GATA2,PathwayCommons
GATA2 (ACTIVATION) EDN1,pid
SMAD3/SMAD4/IRF7 (ACTIVATION) IFNB,pid
STAT5 (dimer) (ACTIVATION) BCL2L1,pid
SLC39A8 (INHIBITION) SP1,CTD
ESR1/FOXM1 promoter (ACTIVATION) FOXM1,CTD
MIR27A (ACTIVATION) SP1,CTD
ESR1/SP1/E2F1 promoter (ACTIVATION) E2F1,CTD
NRG1 alternative form (ACTIVATION) MMP9,CTD
NRG1 alternative form (ACTIVATION) PVT1,CTD
STK11 (INHIBITION) CDKN1A,CTD
STK11 (INHIBITION) PVT1,CTD
STK11 (PART_OF) LKB1/ER alpha,PathwayCommons
STAT3 (ACTIVATION) BCL2L1,CTD
STAT3 (ACTIVATION) CCND1,CTD
STAT3 (ACTIVATION) PVT1,CTD
MSI1 (ACTIVATION) KLF4,CTD
MSI1 (ACTIVATION) PVT1,CTD
Niclosamide/Polyethyleneimine (ACTIVATION) TP53,CTD
Niclosamide/Polyethyleneimine (INHIBITION) BCL2L1,CTD
Niclosamide/Polyethyleneimine (ACTIVATION) PVT1,CTD
KRAS (INHIBITION) PVT1,CTD
CCAT1 (INHIBITION) PVT1,CTD
IL15 (ACTIVATION) IL2,CTD
IL15 (ACTIVATION) IFNG,CTD
IL15 (ACTIVATION) TNF,CTD
IL15 (ACTIVATION) CSF2,CTD
IL15 (ACTIVATION) PKM,CTD
FOXP3 (ACTIVATION) IL2,CTD
FOXP3 (ACTIVATION) IFNG,CTD
FOXP3 (ACTIVATION) TNF,CTD
FOXP3 (ACTIVATION) IL17A,CTD
FOXP3 (PART_OF) NFAT1/FOXP3,PathwayCommons
CD2 (ACTIVATION) IL2,CTD
TNFSF10 (ACTIVATION) PARP1,CTD
TNFSF10 (INHIBITION) BID,CTD
TNFSF10 (INHIBITION) IKBKB,CTD
TNFSF10 (ACTIVATION) TP53,CTD
TNFSF10 (INHIBITION) RELA,CTD
TNFSF10 (ACTIVATION) VDAC1,CTD
TNFSF10 (INHIBITION) BCL2L1,CTD
TNFSF10 (INHIBITION) EGFR,CTD
TNFSF10 (INHIBITION) TP63,CTD
TNFSF10 (ACTIVATION) CDKN1A,CTD
CXCR3 (ACTIVATION) EGR1,CTD
E4F1 (INHIBITION) RB1,CTD
MAPT (ACTIVATION) RB1,CTD
MAPT (ACTIVATION) TP53,CTD
Bezafibrate/PPARA (INHIBITION) INS,CTD
Bezafibrate/PPARA (ACTIVATION) NR1H3,CTD
AKR1B1 (ACTIVATION) ACTA2,CTD
AKR1B1 (ACTIVATION) FN1,CTD
MVK (ACTIVATION) IL1B,CTD
FCER2 (ACTIVATION) IL1B,CTD
GW 4064/NR1H4/ABCB4 promoter (ACTIVATION) ABCB4,CTD
Chenodeoxycholic Acid/NR1H4/ABCB4 promoter (ACTIVATION) ABCB4,CTD
IL18 (ACTIVATION) IFNG,CTD
IL18 (ACTIVATION) TNF,CTD
IL18 (ACTIVATION) VEGFA,CTD
IL18 (ACTIVATION) ICAM1,CTD
IL18 (PART_OF) IL18/IL18R,PathwayCommons
IL18 (ACTIVATION) MAPK14,CTD
IL18 (ACTIVATION) BSG,CTD
IL18 (ACTIVATION) PTEN,CTD
IL12A/IL12B (ACTIVATION) IFNG,CTD
HSF1 (ACTIVATION) HSPA1A,CTD
Histamine/HRH2 (INHIBITION) IFNG,CTD
Histamine/HRH2 (ACTIVATION) FOS,CTD
CCND1 (ACTIVATION) ESR1,CTD
CCND1 (ACTIVATION) TNF,CTD
CCND1 (PART_OF) nonivamide/CCND1,PathwayCommons
CCND1 (ACTIVATION) CDKN1B,CTD
FGF7 (ACTIVATION) ESR1,CTD
FGF7 (ACTIVATION) FAS,CTD
TP63 (INHIBITION) AKT1,CTD
TP63 (ACTIVATION) MIR630,CTD
TP63 (ACTIVATION) CDKN1A,CTD
TYMP (ACTIVATION) IFNA1,CTD
TYMP (ACTIVATION) HMOX1,CTD
TYMP (ACTIVATION) HIF1A,CTD
TYMP (INHIBITION) FASLG,CTD
NLRC5 (ACTIVATION) AKT1,CTD
TFAP2C (ACTIVATION) ESR1,CTD
EZH2 (INHIBITION) ESR1,CTD
Heterocyclic Compounds/Thiazoles (INHIBITION) BID,CTD
Heterocyclic Compounds/Thiazoles (ACTIVATION) FAS,CTD
FASLG (INHIBITION) BID,CTD
Lipopolysaccharides/TLR4 (ACTIVATION) TNF,CTD
CLEC4E (ACTIVATION) TNF,CTD
Dioxins/AHR (ACTIVATION) TNF,CTD
FOXO3 (ACTIVATION) TNF,CTD
FOXO3 (ACTIVATION) TNFSF10,CTD
FOXO3 (ACTIVATION) FASLG,pid
FOXO3 (PART_OF) FOXO3A/SIRT1,PathwayCommons
FOXO3 (ACTIVATION) BCL6,pid
FOXO3 (ACTIVATION) SOD2,pid
SFTPA1 polymorphism/SFTPA2 polymorphism (ACTIVATION) TNF,CTD
fenofibric acid/PPARA (ACTIVATION) HMOX1,CTD
fenofibric acid/PPARA (ACTIVATION) CEBPA,CTD
KIT (ACTIVATION) HMOX1,CTD
SMARCA4/HMOX1 promoter (ACTIVATION) HMOX1,CTD
LGALS1/Naphthoquinones (ACTIVATION) HMOX1,CTD
EGR1/FGF2 promoter (INHIBITION) FGF13,CTD
ATF4 (ACTIVATION) VEGFA,CTD
ATF4 (ACTIVATION) DDIT4,CTD
MT1L (ACTIVATION) VEGFA,CTD
HIF1A/VEGFA promoter (ACTIVATION) VEGFA,CTD
Docetaxel/Chitin (INHIBITION) VEGFA,CTD
Docetaxel/Chitin (INHIBITION) STAT3,CTD
Docetaxel/Chitin (INHIBITION) MMP9,CTD
MIR27B (ACTIVATION) IGF1,CTD
MIR27B (ACTIVATION) PPARG,CTD
Heparan Sulfate Proteoglycans/FGF2 (ACTIVATION) TNFSF11,CTD
SOD2 (INHIBITION) IL1A,CTD
SOD2 (ACTIVATION) JUN,CTD
SOD2 (ACTIVATION) FOS,CTD
SOD2 (INHIBITION) HDAC2,CTD
SOD2 (ACTIVATION) SOD2,CTD
GNAQ (INHIBITION) BRCA1,CTD
GNAQ (INHIBITION) BCL2L1,CTD
RXRA (ACTIVATION) PPARG,CTD
RXRA (ACTIVATION) CYP3A4,CTD
RXRA (PART_OF) RXRA/NR1I2,PathwayCommons
PPARGC1A (ACTIVATION) PPARG,CTD
PPARGC1A (ACTIVATION) CYP3A4,CTD
PPARGC1A (PART_OF) mTORC1/PGC1A/YY1,PathwayCommons
PML (ACTIVATION) TP53,CTD
PML (PART_OF) PML/YAP1,PathwayCommons
CD40LG (ACTIVATION) TP53,CTD
CD40LG (ACTIVATION) IRF4,pid
CD40LG (ACTIVATION) FASLG,CTD
RB1CC1 (ACTIVATION) TP53,CTD
RB1CC1 (ACTIVATION) CDKN1A,CTD
SERPINB5 (ACTIVATION) TP53,CTD
"naphthalene/pyrrolo(2,1-c)(1,4)benzodiazepine (ACTIVATION) TP53",CTD
MDM2 (ACTIVATION) TP53,CTD
MDM2 (INHIBITION) CDKN1A,CTD
ERCC4 (ACTIVATION) TP53,CTD
ERCC4 (ACTIVATION) MDM2,CTD
ERCC4 (ACTIVATION) CDKN1A,CTD
Copper/Isatin/trimethylenediamine (ACTIVATION) TP53,CTD
Copper/Isatin/trimethylenediamine (ACTIVATION) CDKN1A,CTD
SOX30 (ACTIVATION) TP53,CTD
NPM1 (INHIBITION) TP53,CTD
NPM1 (INHIBITION) CDKN1A,CTD
NPM1 (INHIBITION) CEBPA,CTD
NPM1 (ACTIVATION) NDUFA2,CTD
CITED2 (INHIBITION) TP53,CTD
PRKN (INHIBITION) TP53,CTD
Copper/Isatin/2-(2-aminoethyl)pyridine (ACTIVATION) TP53,CTD
Copper/Isatin/2-(2-aminoethyl)pyridine (ACTIVATION) CDKN1A,CTD
Dimercaprol/APP 5' UTR (INHIBITION) APP,CTD
phenserine/APP 5' UTR (INHIBITION) APP,CTD
CDKN1A (ACTIVATION) APP,CTD
CDKN1A (ACTIVATION) IL32,CTD
CDKN1A (ACTIVATION) GBA,CTD
CDKN1A (ACTIVATION) SOD2,CTD
tetrathiomolybdate analog/APP 5' UTR (INHIBITION) APP,CTD
Deferoxamine/APP 5' UTR (INHIBITION) APP,CTD
WNT3A (ACTIVATION) CTNNB1,CTD
PLAUR (ACTIVATION) CTNNB1,CTD
PLAUR (ACTIVATION) LEF1,CTD
Dinoprostone/PTGER1 (ACTIVATION) HIF1A,CTD
KEAP1 (INHIBITION) NFE2L2,CTD
KEAP1 (ACTIVATION) CCND1,CTD
BRCA1/NFE2L2 promoter (ACTIVATION) NFE2L2,CTD
MMP9 (ACTIVATION) ICAM1,CTD
TGFBI (ACTIVATION) ICAM1,CTD
SQSTM1 (ACTIVATION) NQO1,CTD
CYP1A2 (ACTIVATION) NQO1,CTD
DPP3 (ACTIVATION) NQO1,CTD
CYP1A1 (INHIBITION) NQO1,CTD
FASN (ACTIVATION) ADIPOQ,CTD
FASN (ACTIVATION) FASN,CTD
MIR630 (INHIBITION) YAP1,CTD
MIR630 (ACTIVATION) CDKN1B,CTD
MAP3K20 (ACTIVATION) RELA,CTD
MAP3K20 (INHIBITION) BCL2L1,CTD
EP300 (ACTIVATION) BCL2L1,CTD
EP300 (ACTIVATION) PTEN,CTD
EP300 (PART_OF) Cbp/p300,PathwayCommons
EP300 (PART_OF) HIF1A/ARNT/Cbp/p300/Src-1,PathwayCommons
EP300 (ACTIVATION) JUN,pid
EP300 (PART_OF) RBPJ/NICD/MAML1-2/p300,PathwayCommons
EP300 (PART_OF) HIF1A/ARNT/Cbp/p300/HDAC7,PathwayCommons
EP300 (PART_OF) STAT1 (dimer)/Cbp/p300,PathwayCommons
EP300 (ACTIVATION) PML,pid
EP300 (PART_OF) TAp63g (tetramer)/p300,PathwayCommons
RNF34 (ACTIVATION) BCL2L1,CTD
RNF34 (ACTIVATION) FAS,CTD
MAPK14 (INHIBITION) BCL2L1,CTD
Zinc Sulfate/azilsartan (INHIBITION) BCL2L1,CTD
CLPTM1L (INHIBITION) BCL2L1,CTD
DDIT4 (INHIBITION) AR,CTD
Clioquinol/Copper (INHIBITION) AR,CTD
Clioquinol/Copper (ACTIVATION) EGFR,CTD
SRC (ACTIVATION) CYP3A4,CTD
Methamphetamine/CYP3A4 promoter (ACTIVATION) CYP3A4,CTD
4'-hydroxywarfarin/NR1I2 (ACTIVATION) CYP3A4,CTD
RXRA/NR1I2 (ACTIVATION) CYP3A4,CTD
10-hydroxywarfarin/NR1I2 (ACTIVATION) CYP3A4,CTD
Warfarin/NR1I2 (ACTIVATION) CYP3A4,CTD
Rifampin/NR1I2 (ACTIVATION) CYP3A4,CTD
NR1H3 (ACTIVATION) CYP3A4,CTD
Benzo(a)pyrene/NR1I2 (ACTIVATION) CYP3A4,CTD
Nicotine/CYP3A4 promoter (ACTIVATION) CYP3A4,CTD
NCOA1/NR1I2 (ACTIVATION) CYP3A4,CTD
benzo(c)phenanthrene/NR1I2 (ACTIVATION) CYP3A4,CTD
"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide/NR1I2 (ACTIVATION) CYP3A4",CTD
NCOA6 (ACTIVATION) CYP3A4,CTD
"benzo(c)phenanthrene 3,4-dihydrodiol/NR1I2 (ACTIVATION) CYP3A4",CTD
Rifampin/CYP3A4 promoter (ACTIVATION) CYP3A4,CTD
SR 12813/NR1I2 (ACTIVATION) CYP3A4,CTD
Dexamethasone/CYP3A4 promoter (ACTIVATION) CYP3A4,CTD
Corticosterone/CYP3A4 promoter (ACTIVATION) CYP3A4,CTD
"benzo(a)pyrene 7,8-dihydrodiol/NR1I2 (ACTIVATION) CYP3A4",CTD
bisphenol A/CYP3A4 promoter (INHIBITION) CYP3A4,CTD
Nifedipine/CYP3A4 promoter (INHIBITION) CYP3A4,CTD
MIR491 (INHIBITION) SMAD3,CTD
HOXC4 (ACTIVATION) NDUFA2,CTD
IAPP (ACTIVATION) JUN,CTD
MAPK12 (ACTIVATION) JUN,CTD
SLC6A3 (ACTIVATION) FOS,CTD
Dimaprit/HRH2 (ACTIVATION) FOS,CTD
ERCC6 (INHIBITION) SIRT1,CTD
CD3G/CD3D/CD3E/CD247 (ACTIVATION) VDR,CTD
CD28 (ACTIVATION) VDR,CTD
CD28 (PART_OF) B7 family/CD28,PathwayCommons
CD28 (ACTIVATION) NFKBIA,CTD
IKBKB/NFKBIA (ACTIVATION) NFKB1,CTD
GDNF (ACTIVATION) MMP2,pid
GDNF (ACTIVATION) PDGFRA,pid
GDNF (ACTIVATION) IL6,pid
GDNF (PART_OF) ATF2/JUND/macroH2A,PathwayCommons
GDNF (ACTIVATION) RB1,pid
GDNF (ACTIVATION) JUN,pid
GDNF (PART_OF) JUN/ATF2,PathwayCommons
GDNF (PART_OF) ATF2/JUN/ER alpha,PathwayCommons
GDNF (PART_OF) ATF2/c-Jun,PathwayCommons
GDNF (ACTIVATION) insulin,pid
GDNF (ACTIVATION) TGFB2,pid
GDNF (ACTIVATION) PPARGC1A,pid
GDNF (ACTIVATION) SERPINB5,pid
RNASEH2A (INHIBITION) IL6,pid
RNASEH2A (PART_OF) Fra2/JUNB,PathwayCommons
RNASEH2A (PART_OF) Fra1/JUNB,PathwayCommons
RNASEH2A (PART_OF) JUNB/Fra1/NFAT1-c-4,PathwayCommons
RNASEH2A (PART_OF) JUNB/FOSB,PathwayCommons
PVT1 (ACTIVATION) TERT,pid
PVT1 (PART_OF) MYC/Max,PathwayCommons
PVT1 (PART_OF) MYC/Max/MIZ-1,PathwayCommons
PVT1 (PART_OF) MYC/Max/TRRAP/GCN5/STAF65G/SPT3/TAF9/TAF10/TAF12/core Mediator,PathwayCommons
PVT1 (PART_OF) Smad3/MYC,PathwayCommons
PVT1 (ACTIVATION) TP53,CTD
PVT1 (PART_OF) MYC/Max/PIM1,PathwayCommons
PVT1 (PART_OF) TAp73a (tetramer)/MYC,PathwayCommons
PVT1 (PART_OF) MYC/Max/MIZ-1/DNMT3A/GFI1,PathwayCommons
PVT1 (PART_OF) MYC/Max/TRRAP/TIP60/TIP49A/TIP49B/BAF53,PathwayCommons
NCOA2 (ACTIVATION) EPO,pid
AGXT (ACTIVATION) COL3A1,CTD
AGXT (ACTIVATION) SNAI1,CTD
AGXT (INHIBITION) MN1,CTD
AGXT (ACTIVATION) CCL2,CTD
AGXT (INHIBITION) FZD2,CTD
AGXT (ACTIVATION) PTGS2,CTD
AGXT (ACTIVATION) TWIST1,CTD
AGXT (ACTIVATION) MMP7,CTD
AGXT (ACTIVATION) F3,CTD
AGXT (ACTIVATION) TIMP1,CTD
AGXT (ACTIVATION) ADAMTS1,CTD
AGXT (ACTIVATION) LIF,CTD
AGXT (ACTIVATION) OLR1,CTD
AGXT (ACTIVATION) EGR1,CTD
AGXT (ACTIVATION) ACTA2,CTD
AGXT (INHIBITION) HMOX1,CTD
AGXT (ACTIVATION) VEGFA,CTD
AGXT (ACTIVATION) EDN1,CTD
AGXT (ACTIVATION) CTNNB1,CTD
AGXT (ACTIVATION) NFE2L2,CTD
AGXT (ACTIVATION) ICAM1,CTD
AGXT (INHIBITION) BMP4,CTD
AGXT (ACTIVATION) RELA,CTD
AGXT (ACTIVATION) INHBA,CTD
AGXT (ACTIVATION) HDAC9,CTD
AGXT (ACTIVATION) MDM2,CTD
AGXT (ACTIVATION) PLAUR,CTD
AGXT (INHIBITION) CDKN1B,CTD
AGXT (ACTIVATION) TGIF1,CTD
AGXT (ACTIVATION) AGTR1,CTD
AGXT (ACTIVATION) KCTD11,CTD
FGF13 (INHIBITION) MMP2,CTD
FGF13 (ACTIVATION) TP53,CTD
FGF13 (ACTIVATION) HIF1A,CTD
FGF13 (ACTIVATION) FOS,CTD
FGF13 (PART_OF) Heparan Sulfate Proteoglycans/FGF2,PathwayCommons
FGF13 (ACTIVATION) CCND1,CTD
FGF13 (INHIBITION) CD44,CTD
FGF13 (ACTIVATION) Ang2,pid
S100A9 (ACTIVATION) MMP2,CTD
VDAC2 (INHIBITION) CYP2D6,CTD
LHB (ACTIVATION) AREG,CTD
NDUFA2 (ACTIVATION) CXCL8,CTD
ZBTB17 (PART_OF) MYC/Max/MIZ-1,PathwayCommons
ZBTB17 (PART_OF) MYC/Max/MIZ-1/DNMT3A/GFI1,PathwayCommons
ZBTB17 (ACTIVATION) CDKN1A,pid
ZBTB17 (ACTIVATION) CCL5,pid
TCF7L2 (PART_OF) TCF4/beta catenin,PathwayCommons
TCF7L2 (PART_OF) TCF4/beta catenin/JUN/DVL3,PathwayCommons
TCF7L2 (PART_OF) TCF4/beta catenin/TNIK,PathwayCommons
HDAC7 (PART_OF) HIF1A/ARNT/Cbp/p300/HDAC7,PathwayCommons
KAT2A (PART_OF) MYC/Max/TRRAP/GCN5/STAF65G/SPT3/TAF9/TAF10/TAF12/core Mediator,PathwayCommons
KAT2A (PART_OF) E2F4/DP2/GCN5,PathwayCommons
SPTLC3 (PART_OF) MYC/Max/TRRAP/GCN5/STAF65G/SPT3/TAF9/TAF10/TAF12/core Mediator,PathwayCommons
Hyaluronic Acid/CD44 (ACTIVATION) EP300,CTD
Hyaluronic Acid/CD44 (ACTIVATION) PLAUR,CTD
COPS5 (PART_OF) HIF1A/JAB1,PathwayCommons
SRF(dimer) (PART_OF) SRF(dimer)/MAL(dimer),PathwayCommons
MAL(dimer) (PART_OF) SRF(dimer)/MAL(dimer),PathwayCommons
SHARP (PART_OF) SHARP/RBPJ,PathwayCommons
RBPJ (PART_OF) SHARP/RBPJ,PathwayCommons
