Genes	Log2FC	padj	volcano
LIMS1	0.909359011104605	0.000669321121839371	2.8866378444129
LIMS2	0.180157545315175	0.554507610755342	0.0461369941331199
LIMS3-LOC440895	-0.343701919364327	0.0313523142227801	-0.51683502361135
LIN37	-0.73008452879801	9.3065626064708e-07	-4.40329361961987
LIN52	-0.228733203579387	0.0329108690252352	-0.339133720256054
LIN54	-0.297382246392597	0.00141213450954553	-0.847576257876116
LIN7A	-0.908082841369249	4.10132861622048e-05	-3.98382792337622
LIN7B	-0.685176292971997	0.00217382298682642	-1.82447086753058
LIN7C	-0.414453960515171	6.03408580164798e-06	-2.16319624302989
LIN9	-0.327581808145068	0.0994370444976922	-0.328384970741085
LINS1	-0.0736134932828721	0.479954499308671	-0.02346797670432
CEL	-0.343971565814765	0.053213875556767	-0.438211213511386
LIPE	0.216341936620326	0.704331523549768	0.0329321912699125
LIPT1	-0.161315262172309	0.0283476565059158	-0.249632599769063
LIPT2	-0.609287058634587	3.83883383865e-05	-2.69049021125884
LITAF	0.301571648926085	0.0256171638367646	0.479941916716886
LIX1L	-0.239293966807839	0.535050208727351	-0.064993548452732
LLGL1	0.193028879067104	0.0986531410785654	0.194165642045408
LLGL2	-0.345331342890642	0.0228656206897297	-0.566625539827263
LLPH	-0.0704665592050533	0.539899149336366	-0.0188630069764919
LMAN1	-0.359494772925879	0.00324853483738396	-0.894535326905756
LMAN2	-0.600412839913029	2.45752919460229e-05	-2.76760377463925
LMAN2L	-0.395747425352992	0.000197997863466386	-1.46558707077
LMBR1	0.139549589642703	0.470211746435061	0.0457313112119459
LMBR1L	-0.205331662819392	0.0349056870382868	-0.299189548101812
LMBRD1	0.0493797579111317	0.580042439653524	0.0116802992681405
LMBRD2	-0.0222669592361975	0.915365408341765	-0.000855173782813677
LMCD1	0.99719256652214	3.10470507949944e-08	7.48690149438521
LMF1	0.0207855632559555	0.920274046359223	0.000750001858280597
LMF2	-0.330776882726718	0.00128530867588909	-0.956273507294594
LMLN	-0.135462527462629	0.815759847735863	-0.0119799909469581
LMNA	-0.14418778599872	0.303118950256154	-0.0747450610964863
LMNB1	-0.582711803264564	0.00373846945998189	-1.41441995120504
LMNB2	0.100755777919193	0.988436904957093	0.000508922255543822
CSRP3	0.188517127387343	0.952288429431184	0.00400249996424787
LMO7	-0.394078329594096	0.00485180714027782	-0.911935271694146
LMOD3	0.00408734369612507	0.815759847735863	0.000361475172461943
LMTK2	0.468627848409972	0.0915676632760577	0.48655655099777
LNPK	-0.622893166336874	0.00185498573367472	-1.70153198928258
LNPEP	0.292493567476837	0.147499200961296	0.243123675434786
LNX1	0.111719000233868	0.659681061441624	0.0201838230811079
LNX2	0.132099384527521	0.238768587539521	0.0821688303214733
LOC100009676	-0.517987348356578	4.2442773805979e-05	-2.26474233734533
LOC100101266	-0.200447998965744	0.662248446323484	-0.0358759928124886
LOC100128288	0.0575795101056524	0.991162307675747	0.000221981785215705
LOC100128292	-0.536308602592925	0.0195122529152463	-0.916922840261434
LOC100128573	-0.661936043048388	0.0319523113177478	-0.989923843849739
LOC100128640	-0.905852787865792	5.92621665221343e-08	-6.54679962796878
LOC100128675	-0.819328490840253	0.0642162344548903	-0.976930557401335
LOC100128788	-0.967891996448843	3.29519180741073e-05	-4.3382073983773
LOC100128822	-0.472797841646289	0.00542246034559598	-1.07126705890528
LOC100128842	0.14852105195308	0.235736016907284	0.0932079593856149
LOC100129034	-0.105308992764738	0.360299872426979	-0.0466872562061222
LOC100129066	-0.895342533809985	0.00937758849633851	-1.8156730290411
LOC100129387	-0.690176742475859	0.00102726283969623	-2.06246787384656
LOC100129534	-0.653430211821665	0.000729481225237904	-2.04980134878546
LOC100129550	0.562349599223553	0.000213487665350398	2.06417574161843
LOC100129637	-0.0197964598743141	0.750723404898743	-0.00246505605771561
LOC100129716	-0.170741737947198	0.501822213891512	-0.051128633561784
LOC100129726	-0.641962699255987	0.0111691337366274	-1.25309867638146
LOC100130093	-0.608332533988521	0.00597375251460624	-1.35278115976344
LOC100130331	-0.00383278918055741	0.938876990028235	-0.000104985095480335
LOC100130557	-0.540604469882009	0.00333315632869162	-1.33915529029882
LOC100130691	-0.253680405133241	0.0352350436084982	-0.368604018021652
LOC100130932	-0.401927828283891	0.00798103668292026	-0.843220746628624
LOC100130933	0.365121094603857	0.630814119387979	0.0730602178549575
LOC100130987	0.109876727780408	0.947038233898737	0.00259666037090595
LOC100131193	-0.4691773743065	0.0119501846795343	-0.902052328983589
LOC100131434	-0.464043650496537	0.0189057377585906	-0.799735783454657
LOC100131496	-0.728684625805716	0.00190317612831992	-1.98240184023452
LOC100131551	0.151182632886102	0.983219530740326	0.00111111724123056
LOC100131691	-0.738057697600245	0.00023803840864784	-2.67424354456103
LOC100131726	-0.211292680006772	0.769619870791256	-0.0240289912250901
LOC100132111	-0.171702147354197	0.917879050352361	-0.00638981683526718
LOC100132215	-0.321540973010414	0.0490290887170735	-0.421072752509814
LOC100132247	0.210980897346343	0.304854285555559	0.108846668525447
LOC100132287	-0.424174967486513	0.00886697809380836	-0.87050220307589
LOC100132288	-0.0662363673038202	0.670324931300886	-0.0115062258832244
LOC100132707	-0.0290840050374472	0.965150762869969	-0.000448034494036453
LOC100132724	-0.322065080001997	0.145290795674094	-0.269813852652488
LOC100132832	-0.43700899080412	0.00111843927946902	-1.28978291172075
LOC100133161	-0.160239724092911	0.438233986142015	-0.0574129228662247
LOC100133331	-0.292809450131682	0.0228656206897297	-0.480446725045543
LOC100133545	0.15945703953011	0.615045619646128	0.0336602122564233
LOC100133612	-0.63184404222831	0.0169919806042937	-1.1182097824784
LOC100133957	-0.848814494665478	1.48518991532926e-06	-4.94707592356889
LOC100133991	0.777997668986107	0.00248441204792946	2.02650994669633
LOC100134229	-0.243184030048471	0.222138731159852	-0.158890539052218
LOC100134259	0.536133813379703	0.0834615081071758	0.578227701403545
LOC100134368	-0.621628588532507	0.0207929642843949	-1.04563124934378
LOC100134713	0.0502380097746378	0.709577547194641	0.00748547024461744
LOC100134868	0.507917899523959	0.216428660845893	0.33760552472211
LOC100144603	-0.64599548602637	0.00590596254734193	-1.43973615485545
LOC100170939	0.459597869820366	0.304854285555559	0.237110077834287
LOC100188947	-0.550770147538127	0.043702729881887	-0.748767297718582
LOC100188949	0.464853468784203	0.0653551777577471	0.550721201436388
LOC100190938	0.0556528569913075	0.525292451580688	0.01556047425391
LOC100190939	0.0355551922295041	0.938876990028235	0.000973903096463369
LOC100190986	0.390753333757296	0.195209006801104	0.277239548201306
LOC100192378	-0.931257754231774	0.0359581736603601	-1.34492465991933
LOC100268168	-0.118313350834248	0.449761264502483	-0.0410568565489919
LOC100270746	-0.599311102667222	0.00328966077915334	-1.48799890182897
LOC100270804	-0.279250121539332	0.179642692943355	-0.208206221895001
LOC100271722	-0.475681788619258	0.0179254050544438	-0.830793000395749
LOC100271831	-0.379998018463115	0.113197259238015	-0.359540478684826
LOC100271836	0.498171149622589	0.0127748945563454	0.943358148794649
LOC100272146	0.058704847754679	0.786483212420328	0.00612353454662247
LOC100272216	0.685963363175593	0.0266865693068863	1.07950552017601
LOC100272228	-0.788095008610953	0.000366171137300668	-2.70814340176232
LOC100286793	-0.534745561140244	0.000245467232513213	-1.93043493753011
LOC100286844	-0.340002959502489	0.0310277427407213	-0.512809401810899
LOC100288778	-0.627625644008767	5.96381807956362e-05	-2.65138922704861
LOC100289341	-0.00881077979311717	0.813138372841951	-0.000791521192655494
LOC100302401	-0.273479955198512	0.0508599598251839	-0.35378023006699
LOC100302640	0.488724028055478	0.115000195961065	0.459059173347682
LOC100302650	0.431242597382534	0.213523536754999	0.289171554561258
LOC100303728	-0.883586640052742	5.32857378227236e-07	-5.54308272271987
LOC113230	-0.161757451365737	0.366417573070908	-0.0705300834363315
LOC115110	0.312115059135687	0.179642692943355	0.232710005284718
LOC121952	-0.463441301917072	0.00971092359888075	-0.932786597011375
LOC127841	-0.92455734469196	0.00128530867588909	-2.67288840566894
LOC134466	-0.0301253445618723	0.607627269486415	-0.00651800220809558
LOC143188	-0.382144172271653	0.0199282582286163	-0.649847880680191
LOC143666	-0.844834613534879	0.000144264864555678	-3.24487409351359
LOC144438	-0.0914390750958833	0.106195217622361	-0.0890520617674811
LOC144486	-0.757782238879199	7.16354848160524e-05	-3.14091022908969
LOC144571	-0.292828716522916	0.251810685200917	-0.175382686546914
LOC145783	-0.696975622961483	1.34094045505286e-05	-3.39607680386029
LOC145837	-0.605387431174744	0.0901205908242782	-0.632736395443252
LOC146880	-0.106083103892527	0.226479309067528	-0.0684205753076245
LOC147727	-0.354980468389156	0.0214592264364394	-0.592244421570004
LOC147804	-0.102519327191284	0.56961683524767	-0.0250574852001305
LOC148189	-0.0726305820748925	0.274949919312016	-0.0407273376776691
LOC148413	-0.622485837911724	8.18850859963957e-06	-3.16645796646766
LOC149837	0.957464449277392	0.00535323645866796	2.17476902172587
LOC150197	-0.476469498145731	0.189948890553511	-0.343707580330399
LOC150381	-0.419197076408477	0.285058562582775	-0.228490035559703
LOC150776	-0.354395707599984	0.00649971665565184	-0.775100827951068
LOC150786	0.336913084004897	0.0274988182683624	0.52581552301234
LOC151009	0.887266689003703	0.0157586232835836	1.59928199332168
LOC151162	0.800185661930771	1.52552689078821e-05	3.85415836160916
LOC151174	0.479647253835988	0.132503436938265	0.421021340179457
LOC152217	-0.507905442012203	8.61360084853763e-05	-2.064541789892
LOC152225	-0.0110331946222741	0.952288429431184	-0.000234251188171653
LOC153684	-0.302780729833892	0.0301489068164944	-0.460447264074374
LOC154761	0.466346989754058	0.0939380932936206	0.479012162153751
LOC158376	-0.509671018704719	0.00866001709189809	-1.05118692017181
LOC158572	-0.386137829046676	0.0264127756514748	-0.609397299457667
LOC158696	0.503354889428294	0.0161166266059944	0.9023773249283
LOC162632	0.35326797751077	0.114111419243452	0.333015439872697
LOC200030	-0.208975250196358	0.196519480228739	-0.147660740105121
LOC202181	0.349411120252174	0.0542540738078318	0.442203408988356
LOC202781	-0.537469053172748	0.000204068568864328	-1.98338113543585
LOC219347	-0.717079434217446	0.00023803840864784	-2.59823189180006
LOC220429	-0.299007009059195	0.12362832595288	-0.271463084832271
LOC220594	0.0540057735009931	0.564668735950861	0.013404570908259
LOC220729	-0.247344438678901	0.0747055865976722	-0.278669849958995
LOC220930	-0.2298806278907	0.0256171638367646	-0.365847882447945
LOC221122	0.854117167051212	0.0157586232835836	1.53953058576532
LOC221442	-0.385491701493332	0.175989396135174	-0.290858692484134
LOC221710	-0.710318571037294	2.84629709525784e-09	-6.07018345580693
LOC253039	-0.57599570593449	5.38457707955023e-05	-2.45883834871445
LOC253724	-0.694036778778845	8.61360084853763e-05	-2.8211312874189
LOC254559	0.0126184091930606	0.595319427397786	0.00284229597215553
LOC256880	-0.302403885152109	0.132503436938265	-0.265441922129197
LOC25845	0.133299903412633	0.941482162713302	0.00349084503335988
LOC282997	-0.106719471178813	0.238768587539521	-0.0663819453107472
LOC283050	-0.0978067892838341	0.82084165499333	-0.00838601403624088
LOC283070	0.979080472593205	0.00657708117995959	2.13632108344917
LOC283267	-0.310763348972813	0.00208810131130341	-0.83292297939532
LOC283663	0.374216921433077	0.212010975960174	0.252088106190617
LOC283922	0.313450725638397	0.070850438501371	0.360360964292284
LOC284023	0.857356197025945	0.000406683854565646	2.90707458258865
LOC284440	-0.263465119618503	0.0848386012853972	-0.282278241737917
LOC284441	0.633292298195995	0.00359928489341121	1.54762944403161
LOC284837	0.260951974530635	0.407947295999866	0.101613639720539
LOC284900	-0.5840809366908	9.9320459302866e-05	-2.33805337439052
LOC285033	0.0257186803812481	0.957645777846647	0.000483385214655613
LOC285074	-0.601486913879385	5.58215930891498e-05	-2.55824280282055
LOC285359	-0.176864872457457	0.12362832595288	-0.160572436167416
LOC285419	-0.0519906316651957	0.977504812455003	-0.000513724412538207
LOC285593	-0.489610645595734	0.101864863571213	-0.485681810079347
LOC285954	-0.722024070432695	0.0119501846795343	-1.3881818049703
LOC286367	0.0851561879176446	0.701827899935048	0.013094413466766
LOC338758	0.1708122027036	0.241945183385161	0.105268660024037
LOC338799	-0.386009283934044	0.0283476565059158	-0.597342742316111
LOC339047	-0.366879639879494	0.00770064707882505	-0.775390132384167
LOC339290	-0.737226643155686	6.43158082486018e-11	-7.51357970674459
LOC339524	-0.00531041795485399	0.923013583943207	-0.000184759569940318
LOC341056	-0.190804674875183	0.283439917378092	-0.104472998447622
LOC342346	-0.755988977348714	0.00351245283174526	-1.85549140746245
LOC344967	-0.197671768024163	0.386599140949411	-0.0815868706618677
LOC348926	-0.500899189317448	3.90092501808894e-05	-2.2083805737095
LOC349114	0.738678084398182	0.000568927694300359	2.39696822389565
LOC374443	0.139156347150044	0.870505792535971	0.00838115504434411
LOC375190	-0.188295850117524	0.154169120340711	-0.15289672091697
LOC387646	-0.230499631207025	0.340395753580695	-0.107877484593797
LOC387647	-0.0442110960325367	0.662248446323484	-0.00791286005188104
LOC388152	-0.12085852637997	0.303118950256154	-0.0626514782492212
LOC388692	0.628230177321151	0.0214592264364394	1.04813039339534
LOC388789	-0.617074018359995	1.39595462417742e-06	-3.61304779388993
LOC388796	-0.201620177104317	0.222138731159852	-0.131733726994833
LOC388955	-0.437914445394201	0.0102888343040232	-0.870413564906916
LOC389458	-0.269046778067842	0.422951557747827	-0.100545302248958
LOC389634	0.227784233659315	0.443053471315796	0.0805317163960482
LOC389705	-0.435071446056183	0.0636777277898764	-0.520350862602381
LOC389791	-0.266230076213883	0.336433387485405	-0.125953691742194
LOC391322	0.652446670952616	0.597609763717689	0.145875537532139
LOC399744	-0.448740725294648	0.010178127974516	-0.894040548366239
LOC399815	-0.766534703343212	0.0197092479967445	-1.30719458413833
LOC399959	0.919646753525564	0.00535323645866796	2.08887052883018
LOC400027	-0.0843107669445275	0.248585969783622	-0.050967830362307
LOC400657	-0.220314557117182	0.0231072326499159	-0.36049014860034
LOC400759	-0.0934038997007791	0.810883689020418	-0.00850362509663222
LOC400927	-0.228878198655939	0.0412773224790954	-0.31683345410885
LOC400931	0.546941930290925	0.138754387307306	0.469141232450386
LOC401010	-0.511106867570366	0.000114908000195432	-2.01358203463491
LOC401052	-0.736305067515995	0.000210658848272172	-2.70696689319412
LOC401093	0.371942961529967	0.0197092479967445	0.634285470442232
LOC401127	-0.32198364602945	0.0885922679775728	-0.338921331753165
LOC401397	-0.132650837470275	0.274949919312016	-0.0743834800237001
LOC401431	0.312905542760613	0.410003777498319	0.121160825445165
LOC401588	-0.334217713172217	0.0135137976236398	-0.624727299157204
LOC402377	-0.303323995468592	0.274949919312016	-0.170087839533639
LOC407835	-0.178134600080925	0.0499198710422934	-0.231882537550079
LOC440354	0.441266374294487	0.0547860048528254	0.556582678436741
LOC440461	0.976898257391356	6.47466880766652e-05	4.0920142679028
LOC440563	-0.644289094931227	0.308367180155433	-0.329187819582855
LOC440944	-0.531822688932864	7.41062037215053e-05	-2.19650505039432
LOC440957	-0.956429246101066	4.54177741249653e-06	-5.10998545609181
LOC441046	0.704598176927777	0.0893371173091585	0.739100986438767
LOC441089	0.154609056737428	0.607627269486415	0.0334516397359837
LOC441208	0.169006383856641	0.266626221947578	0.0970260818110685
LOC441294	0.195347480102022	0.810883689020418	0.0177847149817189
LOC441454	-0.263822923909509	0.266626221947578	-0.151459986390766
LOC441455	0.411048762188519	0.1612003833493	0.325811195687255
LOC441666	-0.145752832632383	0.766947063458425	-0.0167957709810732
LOC441869	-0.736577352900172	0.037796111333801	-1.04782023500905
LOC442454	-0.476257338418372	0.0256171638367646	-0.757948768277682
LOC493754	-0.186209482725522	0.0401142057366922	-0.260079120152131
LOC541471	0.206452308033769	0.496903167433123	0.0627053951105398
LOC541473	-0.496485681372762	0.14638545051724	-0.414318336949444
LOC550112	0.00910132480872217	0.728340880692036	0.0012529367290286
LOC550643	0.666173406778126	0.00604622327269976	1.47791624139811
LOC595101	0.479804415063838	0.0636777277898764	0.57385205009905
LOC606724	0.561573868866261	0.0814141413847656	0.611722501248271
LOC613037	0.14905868114077	0.65729410726297	0.0271644929874895
LOC619207	-0.378200800619656	0.418715600030268	-0.142990483329505
LOC641298	0.776747162866811	0.0138148867323521	1.44447993650081
LOC641367	-0.0532675391379458	0.736611592394268	-0.00707187577309019
LOC642826	-0.22384952270887	0.290589843992026	-0.120144419171174
LOC642846	-0.504051707169632	0.00157428161846171	-1.41281538893878
LOC642852	0.0400060097649009	0.923013583943207	0.00139188538868867
LOC643008	0.228705569443143	0.612612264213499	0.0486718186559241
LOC643387	-0.313051689555915	0.00241949131710396	-0.819029600893794
LOC643719	-0.573252180247372	0.00195431653538941	-1.55294307609952
LOC643837	-0.408549751652909	0.00798103668292026	-0.857113149130789
LOC644165	0.249817431466946	0.625658571086847	0.0508784679990224
LOC644172	0.470431252471014	0.0542540738078318	0.595362572854606
LOC644936	0.534139907450441	0.0112880304357739	1.04017434952249
LOC645166	0.307983825470092	0.414378256709933	0.117835548203931
LOC645332	-0.501439706717727	0.000315389491018935	-1.75561702404866
LOC645431	0.57120314709559	0.0780348567780244	0.632728216262173
LOC645676	-0.109523897962484	0.261716135952243	-0.063761472955113
LOC646214	0.0512691835949379	0.362194741328357	0.0226126763725032
LOC646471	-0.192480592324187	0.378374701981565	-0.0812418057575884
LOC646762	0.0223237757944825	0.693857488607095	0.00354344668414209
LOC646999	0.682490851605894	0.000866488326723689	2.0899489315708
LOC647121	-0.184467535042481	0.278264041723856	-0.10247963142623
LOC647288	-0.252965805323266	0.170904126764584	-0.19408736917002
